customer_id,age,gender,country,registration_date,loyalty_level,product_id,category,brand,price,rating,order_id,quantity,order_date,payment_method,delivery_type,shipping_cost,discount_percent,total_price,order_status
48ab6685-f453-4825-908c-db99c198c778,26,Female,Netherlands,2023-06-05,Bronze,ff4097f8-cee8-406d-8de3-2cddb29b8f42,Electronics,Gardner PLC,1136.0,5.0,5897b263-f717-41ab-8378-e7801eb77ada,2,2024-03-11,Credit Card,Next-Day,25,0.0,2297.0,Delivered
bbb6b21c-815f-4ee1-b716-fc5531c70158,68,Male,Reunion,2021-08-24,Gold,8b3667e4-8358-477e-8f63-c5bac77de961,Electronics,Campbell Ltd,2473.35,3.9,b03f60d9-4d59-4799-9ab5-c37cdb594dbd,4,2025-01-24,Credit Card,Next-Day,25,13.63,8570.23,Delivered
87f526c9-2b37-4511-8fb8-f88242ee8896,21,Female,Poland,2024-02-12,Bronze,28695946-686c-4aac-8221-15a2a93285f0,Sports,Anderson-Fry,198.76,3.4,ef901731-8c77-47ca-abce-f21c4f40c966,1,2025-08-22,Credit Card,Express,15,0.0,213.76,Delivered
45f8b91f-dc5c-4afe-bfc1-8e3d37f69c48,41,Female,Mozambique,2021-04-03,Gold,c292107d-eff7-429b-b10e-c1b3003b0bc3,Home,Mckee-Peterson,100.23,4.6,1120a4eb-b573-47ae-828f-1e7fc5b2544a,5,2025-12-23,Bank Transfer,Standard,5,12.15,445.27,Delivered
b468822c-5475-4d0b-b17e-7a4663f9c95e,62,Female,Anguilla,2021-10-09,Silver,7f3306c0-e18e-4c86-aa7a-10d1157c58fe,Beauty,Hayes PLC,85.88,3.2,e6ef20a8-ecd6-423c-90a1-f0c29c941f31,5,2025-12-17,Bank Transfer,Standard,5,0.0,434.4,Delivered
df4e5389-a5d5-4580-8370-1b999d300fb5,59,Female,Uzbekistan,2024-08-19,Bronze,3f70544c-86c5-46bc-a17c-80dee39bffc6,Beauty,"Porter, Jackson and Ramirez",154.02,3.4,db201acd-7778-4646-9b12-15f7fdef40fd,5,2024-06-05,Debit Card,Standard,5,0.0,775.1,Delivered
bafd6af6-a4ad-4d5d-9a86-caf1eb9a6a92,48,Female,United Arab Emirates,2022-07-17,Bronze,d345ae99-7cd7-4bbd-917d-1c079680f091,Clothing,Harris-Mathis,58.92,3.6,a51ee9ef-48e3-4a53-9e15-f1a5cd1f2291,5,2024-07-16,Debit Card,Express,15,0.0,309.6,Delivered
eebca1ef-43d0-451a-ad91-6ed68c4522f7,69,Male,Tonga,2022-03-31,Bronze,7fbf1a40-151b-4830-bf01-71d50a3204dc,Clothing,"Brooks, Haynes and Owens",149.55,3.6,1f8b7618-e00a-4a7b-a680-6edf2ece5b57,2,2025-07-25,Credit Card,Express,15,0.0,314.1,Delivered
0e4ae411-a5ce-4f1f-a8f9-e39d6ff18c87,54,Male,El Salvador,2025-04-26,Silver,7d959c30-dcc9-4cf9-9037-002def4a838c,Electronics,Davidson Inc,2634.59,4.9,54ce8ebb-9257-4d78-ab70-199da24a7039,5,2026-01-15,Debit Card,Standard,5,0.0,13177.95,Shipped
34466be7-aa24-4c27-a25d-e7f09182fa46,51,Female,Pakistan,2023-11-19,Silver,ece0db5a-ad30-4f18-8501-7ac579b8f4e8,Beauty,Singleton and Sons,141.78,3.2,24bcc647-71d8-4cdb-9808-5f53488074b0,1,2024-02-18,Credit Card,Express,15,0.0,156.78,Delivered
2761ab39-35fa-409f-bfb3-042a4a97f1d1,53,Male,Central African Republic,2021-11-16,Silver,ec94214e-e7d5-4c20-b5c6-dce71945eb5c,Home,"Sims, Briggs and Medina",849.67,3.6,1ad1f285-8b35-410d-8d64-7a33ce310b4c,3,2025-04-05,Credit Card,Standard,5,0.0,2554.01,Cancelled
f81c7380-f47d-4060-8f37-ad70536f1f4a,25,Female,Indonesia,2025-08-22,Bronze,bcc1bd8c-3bcd-4612-9afa-47e41fe17e4d,Home,Vega LLC,438.84,3.9,0141907b-9e25-45e8-bb88-49e64ee01077,1,2025-06-11,Bank Transfer,Standard,5,0.0,443.84,Delivered
2285fe7c-c0e5-4fb5-bc1c-318a2486afc6,30,Male,Guadeloupe,2025-02-11,Gold,6256be40-4b1b-4b30-8365-3c6f0a9c4178,Clothing,"Brooks, Luna and Hanson",93.35,4.7,01e55146-b092-4235-b25e-14f586df9780,4,2025-01-02,PayPal,Express,15,7.18,361.58,Delivered
752c4421-e1f6-4922-81b2-5d1b4be298c7,62,Female,Grenada,2021-08-10,Platinum,87d40ed1-50af-4e8a-9c9a-918a09735800,Clothing,Day and Sons,42.71,4.8,98b0827a-7636-4d13-89e1-f544a520e454,3,2025-10-30,Debit Card,Next-Day,25,6.92,144.27,Delivered
d08f1982-072c-4e20-b2d7-075d94ac5382,24,Male,Montenegro,2025-12-09,Silver,52d1984d-eee8-443f-b050-799c7fb0dd10,Beauty,Williams-Ewing,212.85,3.3,f74e2eac-3330-4218-8c53-33e2867505f4,5,2025-12-21,Debit Card,Next-Day,25,0.0,1089.25,Delivered
369ef4a3-bece-46a4-aeb3-2ea064686a0b,48,Female,Somalia,2022-08-02,Bronze,19b4d67b-8744-4f98-8221-e3546ef03fb9,Sports,Curtis Ltd,267.69,4.2,924e74aa-aefe-4003-a11f-eec1e877cd7d,2,2024-11-01,Debit Card,Standard,5,0.0,540.38,Shipped
13b9b374-cdf8-4dc1-baba-93604b1c5b45,39,Male,Belgium,2024-10-06,Bronze,def7917f-8378-4eea-a2af-08455730278b,Electronics,Barnes-Williams,1835.32,3.4,343f402b-368c-40a3-bc77-02a362e99282,1,2024-08-24,Credit Card,Next-Day,25,0.0,1860.32,Shipped
606dad77-0f00-44ea-8d65-9d5bd050f186,60,Female,Zambia,2022-07-31,Bronze,0ef5ed1f-4679-48f5-8aa0-ec2865b052b0,Clothing,"Hicks, Tyler and Delgado",128.34,4.8,de7ca9aa-9c02-4de9-a0f0-eba0281e110d,2,2024-10-08,Credit Card,Express,15,0.0,271.68,Delivered
ba797407-97bb-4b63-82e7-84282ab45800,21,Female,Malta,2023-10-18,Bronze,b30b74bd-eaaa-4b07-8a2a-5baf1cbfd209,Clothing,Ferguson Ltd,193.5,3.5,a8d93c91-70f3-449a-8748-18b252825e31,2,2025-04-12,Credit Card,Express,15,0.0,402.0,Shipped
7d9f96d4-f01d-44c5-9049-e75d1cce758d,70,Male,Cocos (Keeling) Islands,2024-06-27,Bronze,3a57f547-3ff9-4b45-a904-d4291b435c42,Home,"Miller, Kirk and Williams",747.35,5.0,bb3ac02d-3157-4800-989c-c0707fcba22c,1,2025-08-17,Credit Card,Express,15,0.0,762.35,Delivered
713d1f37-b4ec-43b5-aba0-268a5b17355a,53,Male,Congo,2021-12-21,Bronze,376f2302-ac01-4366-96a7-1529dbbee998,Beauty,"Hickman, Steele and Benson",39.88,4.4,494cb88b-b0d6-4381-b548-0f7bedc0724a,5,2025-10-04,Credit Card,Standard,5,0.0,204.4,Delivered
a41a32fb-c607-4a79-a7d2-3a5461b03533,51,Female,Christmas Island,2022-06-25,Bronze,d4a12b2c-ef75-4700-b791-6efade91f625,Clothing,"Everett, Brown and Lara",90.17,4.9,c6393642-257c-4068-bc27-6521b1e8b8fd,2,2025-10-11,PayPal,Next-Day,25,0.0,205.34,Cancelled
953868da-1b42-4a33-813c-7dde4be8a483,29,Female,Isle of Man,2023-01-19,Bronze,a7623d8c-232d-4991-aea5-b83ce71398d9,Home,"Anderson, Duarte and Fuller",396.28,3.8,f87d10a4-b5b3-4989-8965-28cc009b612e,3,2025-10-04,Credit Card,Express,15,0.0,1203.84,Delivered
e576b232-42f5-46b3-9579-89041ef4a919,25,Male,Kyrgyz Republic,2023-04-05,Platinum,bf33eeae-6028-4e40-b074-81a842e32f2b,Home,Edwards and Sons,606.53,3.3,c4ce05a1-d7ff-435d-a134-edaf76948956,5,2024-05-22,Credit Card,Standard,5,7.48,2810.9,Delivered
14107e52-cc65-4bec-9a3a-c98b0dd9c607,61,Female,Netherlands,2024-12-25,Silver,84093735-6a3f-4125-9085-85b5e814ddfa,Clothing,Dunn-Howard,105.76,4.1,a1fc47a2-a2fa-498e-889e-a048f03256fa,5,2026-01-12,Credit Card,Next-Day,25,0.0,553.8,Delivered
67b0c29b-52ba-4e7d-bedd-303014d2a4ea,62,Female,Taiwan,2025-12-19,Bronze,5cfd1dbb-ca2f-4be0-88fc-2501ad9c31a5,Sports,Hudson-Shaw,399.88,4.9,db89f247-4558-4402-8b2b-5dc19c48441e,2,2025-12-19,Credit Card,Next-Day,25,0.0,824.76,Delivered
5789eaee-d2e3-4d98-94a1-87485a0e30e9,62,Male,Zambia,2025-04-21,Platinum,e606f289-b9bc-4fd2-9f59-24ab9a29e368,Electronics,"Johnson, Rodriguez and Krueger",778.51,5.0,dc66946c-0eec-47da-a2fb-fd7103f16324,4,2025-02-06,Credit Card,Next-Day,25,6.72,2929.64,Delivered
acf54b55-ab87-45a6-9dcf-44413d87ae80,61,Male,Norway,2025-05-07,Bronze,d4d92dd4-d599-4a05-80aa-265af8e5e102,Sports,"Palmer, Scott and Norton",544.72,3.7,55663458-23e0-4890-ac27-d9d8d08d8897,5,2024-09-30,Debit Card,Next-Day,25,0.0,2748.6,Delivered
07e71189-6f8f-4171-8306-e3b747621aa0,70,Male,Jamaica,2021-11-24,Bronze,fdbb9f51-8fb3-4c93-8a9d-8a96ec949517,Beauty,Turner PLC,266.95,3.8,8d6c154f-f8d4-42e4-ae92-8ba9de0e6173,4,2025-04-01,PayPal,Express,15,0.0,1082.8,Delivered
2d86c588-38da-43c7-bf0e-8426b9d18125,64,Male,Albania,2023-12-09,Bronze,00c0ae1b-e45d-4d23-a9f2-ad5f262cbfa1,Electronics,Williams Inc,2305.71,3.7,8a482ed3-60ee-4aa7-9ce7-51353a1ea351,5,2024-04-28,Credit Card,Next-Day,25,0.0,11553.55,Delivered
de724798-bdaf-472d-88fb-93ce231dce47,43,Female,Iraq,2024-08-30,Bronze,5762e73f-9ee3-4162-9047-af15e1e4fe9a,Clothing,Robbins and Sons,133.54,3.1,41200242-df19-43b0-bcad-cf4b1165aaff,5,2024-11-03,Credit Card,Express,15,0.0,682.7,Delivered
04e50bfe-9633-49fa-9e5c-71d38f080bc9,60,Male,Qatar,2021-08-16,Silver,5cca8790-1e45-410f-9042-2ba45975d902,Electronics,Wilson Inc,298.88,4.4,10f6df04-6288-4752-ae9e-aef47927b1d8,1,2026-01-14,Debit Card,Next-Day,25,0.0,323.88,Delivered
98f00fd6-1045-4405-b10b-f4db26886de1,29,Female,New Caledonia,2024-10-31,Bronze,eef2328b-f545-4646-998a-38bc2e98a19a,Beauty,"Riley, James and Brown",161.34,4.0,560e5bce-a0e1-405a-884f-708b462eb069,5,2026-01-27,Credit Card,Express,15,0.0,821.7,Delivered
5cdd46cc-0765-49bf-802c-63dfe9fd3a22,46,Female,Fiji,2024-11-21,Bronze,84a00e36-cc25-4d54-a931-307339eddda2,Sports,"Dixon, Daniel and Garcia",272.34,3.3,e4405819-a4bb-4536-9e12-0515fc983715,3,2025-04-26,Credit Card,Standard,5,0.0,822.02,Delivered
63a4da55-0494-45fb-9230-4a5d9201bcf7,23,Male,Barbados,2022-03-31,Bronze,3988a3ce-286c-42dd-bcde-2098ff162e43,Electronics,"Nguyen, Weaver and Welch",2428.74,3.8,80d25524-cb05-47f9-8fa8-204c6a921244,3,2025-09-16,PayPal,Standard,5,0.0,7291.22,Delivered
9947df19-a6d6-40d9-a729-2485ccb1a20f,63,Male,Mexico,2024-08-03,Bronze,ff8c9dba-72f6-443e-a2ee-196e23475124,Sports,Velasquez Inc,134.67,4.8,87199d89-4016-4b67-87db-95498616517e,1,2025-01-21,Debit Card,Next-Day,25,0.0,159.67,Delivered
6a87bbca-af5f-4cbb-b4f2-67c701f575de,70,Female,Myanmar,2025-01-18,Silver,48d2ccde-4b36-4f68-ba0c-e0daf363c333,Sports,King Ltd,592.82,3.2,8527e2d6-3e09-43d1-8080-42d87fb1ace3,4,2025-05-25,Bank Transfer,Next-Day,25,0.0,2396.28,Delivered
7071d763-e326-419e-abfb-0fea7fb9daf2,23,Female,Panama,2021-10-13,Bronze,f0ee3501-7433-45ce-81a8-9fa9ce3bc860,Electronics,Ryan and Sons,1184.32,4.5,825981a3-4f1a-4f0c-831b-e4e9aabe43de,3,2025-10-29,Credit Card,Express,15,0.0,3567.96,Delivered
674e1ebd-562c-4a68-941d-bc92356fe33f,27,Female,Bahamas,2025-10-22,Bronze,bb53d0b7-b284-44fc-a89f-fc423030d038,Electronics,Reese Ltd,1977.06,3.2,1ace3880-25aa-4beb-bd85-9a8fff347393,4,2025-03-27,Debit Card,Next-Day,25,0.0,7933.24,Delivered
90bd7257-fbb9-4fa4-b112-4ec1cb0de626,64,Female,Cyprus,2023-03-29,Platinum,88976dce-55dd-4d19-b60f-556917d4f206,Sports,"Newman, Adams and Green",56.56,4.4,2293671a-0d1e-4082-a3d9-49963f7c3093,3,2025-03-16,Credit Card,Standard,5,12.99,152.64,Delivered
a0670e5c-c36f-490c-a09b-f3b74fe63a16,53,Female,Poland,2023-09-12,Platinum,1f3f5cdd-8157-448c-84f1-549c714a4a5f,Electronics,Garcia-Aguilar,1923.34,4.4,4621f145-9455-442e-a5d2-33a7467fc476,4,2025-12-05,PayPal,Next-Day,25,14.78,6581.02,Delivered
6e8fb5eb-c4bf-4cf4-8b5e-91fab053fbf4,27,Female,Cuba,2025-03-22,Silver,d250d893-88e1-4352-961e-6f93a2ec4106,Sports,"Williams, Gordon and Walton",151.49,3.2,dffa248b-9bf7-418a-ac82-bc067c1e2ad9,5,2025-12-18,Credit Card,Standard,5,0.0,762.45,Delivered
c36c61be-7042-41a2-bb97-86db700771ed,18,Male,Russian Federation,2022-10-15,Bronze,301b498c-6686-42d3-96f9-41c1d537f75c,Electronics,Jordan PLC,1032.0,3.3,00d090fb-3c64-4971-b54b-df9fcd5fcfd8,3,2025-04-30,Credit Card,Next-Day,25,0.0,3121.0,Delivered
d0c9ec20-afb0-44f8-8c77-3af462c923ff,64,Female,Tuvalu,2022-01-15,Silver,123eaaa8-8b57-4fbe-a00d-bbc372209cb0,Home,"Mcgee, Lee and Smith",894.56,3.5,feb4a9a1-47ad-439a-88f4-9b31adc707dc,4,2025-10-26,PayPal,Next-Day,25,0.0,3603.24,Delivered
d1d77559-c1d6-458b-b09f-664960a1b82a,41,Male,Faroe Islands,2024-02-20,Bronze,20c693e1-a278-44b5-8c43-856db398bf5f,Electronics,Gibson and Sons,455.73,4.0,4a4da4c3-06f2-498d-992c-5129453ce41d,1,2025-01-07,PayPal,Next-Day,25,0.0,480.73,Delivered
3320f0ce-9b15-4220-a10c-f6d9da11d387,29,Male,French Guiana,2021-10-20,Bronze,c2457a5b-5b9b-476c-809e-516f81e00211,Clothing,Mccarthy-Mcmahon,86.92,3.0,463b82f9-ae08-4985-95b0-27eff0771434,4,2024-03-31,Credit Card,Express,15,0.0,362.68,Delivered
773641ec-0929-45c4-b600-dc6785c9d3c4,42,Female,Solomon Islands,2021-05-11,Silver,41bdd987-8ced-4d7b-8235-7deabaa5bd47,Home,"Dickson, Franco and Jackson",747.97,4.2,309a1367-ee0e-4209-ab27-e6e46dfab545,4,2025-04-18,Credit Card,Express,15,0.0,3006.88,Shipped
9ecd93e3-e410-4d16-978d-844b439c197d,34,Male,Bahamas,2023-05-09,Platinum,c204f073-dad6-4953-8e42-0d035c35f857,Electronics,Hall-Martinez,1472.78,4.9,f789e05e-f3d3-48c3-b653-e11c5b90d226,4,2024-08-01,Debit Card,Next-Day,25,10.61,5291.0,Delivered
0d0c66e8-0577-472e-af74-d322d8d1198e,62,Male,Malawi,2025-08-01,Platinum,7f042aa4-161c-44d0-9f08-39a6629df562,Home,Smith Group,307.78,4.3,e2f9e501-1316-4b62-884b-9e01487b962f,5,2024-10-27,Credit Card,Next-Day,25,7.99,1441.0,Delivered
35371d01-19bf-4696-8e3b-c00e26828197,19,Male,Luxembourg,2023-01-31,Gold,a616730f-9e3c-4f5a-8f8c-0dcd9744bdfd,Sports,Cummings-Martinez,466.79,3.9,cda995f3-ca80-4c99-aee8-5ef298fa6160,2,2025-09-07,Debit Card,Standard,5,11.14,834.6,Delivered
d507b9c1-6b8b-4b08-ac0a-b1227c56e359,35,Male,Solomon Islands,2022-12-29,Bronze,a811720e-82fc-44c4-b1d6-767f4e16fcba,Sports,Smith-Ballard,580.95,3.1,8bcfe7e4-594e-4025-88e7-ab605eaabe10,4,2025-01-27,PayPal,Next-Day,25,0.0,2348.8,Delivered
f20715d1-fd86-4227-9275-bbd90564b6b2,18,Male,Czech Republic,2025-01-13,Bronze,4de65062-849b-4706-bf67-992efbe4fa97,Electronics,"Rush, Rodriguez and Cooper",1507.95,4.1,a71ae4aa-b3fe-462e-9d24-ee2183f7e874,3,2024-12-02,PayPal,Standard,5,0.0,4528.85,Shipped
8fd31cf1-7329-4e08-8977-b10bf0d72b5a,54,Male,Mali,2026-01-05,Bronze,b9e6cfc4-956c-4d00-bf48-fa10661203ad,Electronics,"Webb, Fields and Ellis",2813.54,4.9,77081136-4ec5-454b-85e5-7a5936a24feb,4,2025-08-30,PayPal,Next-Day,25,0.0,11279.16,Delivered
b2bbe9de-131d-4209-a192-51763509b023,65,Female,Ukraine,2023-12-29,Bronze,bc7ee128-88dc-448a-a3ef-fe64930116c7,Electronics,"Coleman, Bowers and Strickland",2854.12,4.5,273fc4b6-da00-4e31-aa59-d9b99b79f3e8,1,2024-10-24,Debit Card,Express,15,0.0,2869.12,Delivered
f1d42cba-1ca2-427d-870f-39286c884da8,45,Male,Bhutan,2024-08-15,Bronze,99581aa6-69ac-49c9-adf9-73ef3bbf68f8,Beauty,Hudson-Olson,17.94,3.1,f256502e-8b76-48c4-85bb-469723ec80a4,3,2024-10-15,PayPal,Express,15,0.0,68.82,Delivered
212c4a72-a656-4b72-ba7d-5ecc384141d6,62,Female,Svalbard & Jan Mayen Islands,2024-04-26,Silver,207d373f-5a3e-4aaa-b2ff-39766ebce908,Electronics,"Carey, Soto and Anderson",1952.59,4.1,c4e7a118-fdcb-4fdb-9334-e28c1f16017a,1,2025-07-09,Debit Card,Standard,5,0.0,1957.59,Delivered
5d5b4ad0-7e8a-4344-9714-cb141416f118,21,Male,New Caledonia,2022-12-17,Bronze,cd0abc7f-1ac0-41b7-a66a-3d4d06c9eba0,Beauty,"Reed, Cuevas and Ibarra",144.94,3.6,1eca40ae-603f-4ffd-ab25-1b078d6c510a,2,2024-10-19,PayPal,Express,15,0.0,304.88,Delivered
a45e8fd6-0eb5-4cee-ae1c-b4f054202842,31,Female,Saint Helena,2021-08-09,Platinum,73858835-d032-40ba-bdbe-592a5b55afda,Home,"Fuentes, Esparza and Moore",709.59,3.8,d763f46a-e83f-42fe-aa61-0bf4841a5871,2,2024-03-19,Debit Card,Next-Day,25,8.57,1322.62,Delivered
a287fcfa-cd30-470c-9eb9-8e06deee0ee6,46,Female,Svalbard & Jan Mayen Islands,2025-10-13,Bronze,b5834e1d-1474-4126-abc2-290e9e0b9f65,Electronics,Garcia-Quinn,1812.14,4.1,b688e141-ae98-4658-8593-99cf7eb357be,1,2025-06-11,Credit Card,Next-Day,25,0.0,1837.14,Delivered
9b8c8f94-97f9-41c6-a530-0593630253b3,46,Female,Venezuela,2023-06-08,Bronze,e2a2adcf-d2a8-48d3-b0a6-841563dee1a4,Clothing,"Williams, Sullivan and Baker",138.04,4.1,d2890957-ea54-4c9e-89f3-03fe735001d0,3,2024-03-26,Bank Transfer,Express,15,0.0,429.12,Delivered
24251c8e-0f08-4513-aeaa-cf3ca1165c5a,20,Male,Sweden,2022-05-26,Bronze,bf12148d-a118-4e51-8bcb-d197321c3ef7,Electronics,"Lam, Wright and Montgomery",2415.74,3.1,6489c940-fb30-4cea-880e-f726cdb0660f,2,2024-05-13,Credit Card,Next-Day,25,0.0,4856.48,Delivered
d2cdf241-bf79-449f-89a2-96681868723c,46,Female,Chile,2023-12-07,Gold,07bd6217-d326-4baa-a5dd-e31e61d3bb7c,Beauty,Phillips-Larsen,63.17,3.5,8ccd6eef-870e-4bd6-8909-e5c8e0270a33,1,2025-03-23,Credit Card,Standard,5,7.24,63.59,Delivered
38d1db76-f692-402b-9556-bd87de3f03cd,40,Female,Bermuda,2024-04-05,Bronze,5483eede-4646-4835-93ef-529f53785448,Clothing,Hicks-Henderson,22.4,4.0,9a241b9a-b303-4d9e-94e6-83de3477cbad,3,2024-07-10,Credit Card,Standard,5,0.0,72.2,Delivered
ae6ce465-1e5c-44d4-8c60-3b95abd8eaa5,67,Male,Monaco,2024-05-12,Silver,565824fa-58dd-4381-bdca-ace13dff2179,Clothing,"Barber, Shepherd and Castillo",20.25,3.0,56c6f1d3-6e70-4cc6-9c59-3395a0f8222b,2,2025-11-30,PayPal,Standard,5,0.0,45.5,Delivered
d058c242-a06c-4de0-83b4-1b62004de9e7,69,Male,Japan,2025-04-22,Gold,e1e24ae5-587a-442c-be9c-c6b64643f934,Beauty,Castillo and Sons,31.33,4.6,6eeca0e5-9372-4315-90d8-8f32c2078e26,5,2024-06-30,Credit Card,Express,15,12.15,152.62,Delivered
1e2dc1e1-85ae-4d3f-9f92-58b578637c13,44,Male,Kiribati,2025-07-22,Bronze,85d57f4e-45c1-41c7-a63b-d3bf0e4cd7c7,Clothing,Johnson-Velez,191.41,3.7,52bfc275-a7f9-4516-94c4-439254e3df3e,1,2025-06-11,Credit Card,Next-Day,25,0.0,216.41,Shipped
72e9258e-fd74-4b7c-b548-0fb1f3a75d31,28,Male,Zimbabwe,2025-02-04,Bronze,255972dd-d43a-4c94-8ad7-d8cec35a60f4,Clothing,Rangel Ltd,112.81,4.2,ab755695-1356-40cd-a30f-ee666c89e4eb,1,2024-07-13,Credit Card,Standard,5,0.0,117.81,Shipped
3168a661-bcea-4739-a7d8-e882c1aea243,67,Female,Haiti,2021-03-11,Silver,435736a7-7980-4a8f-8931-eefd94c544eb,Sports,Reeves-Vega,121.62,3.4,e34f1df3-9c40-4560-bd94-b550891593d5,1,2025-09-19,Credit Card,Next-Day,25,0.0,146.62,Shipped
8ee649b9-0a85-4156-82d2-c02dc47b806d,23,Female,Thailand,2025-02-03,Bronze,d7f27a6f-fe9c-4818-9494-5cf5e8e33d62,Sports,"Rivera, Anthony and Taylor",612.6,5.0,237262a5-b94f-4ac5-bc79-8fec55e30084,2,2025-05-28,Debit Card,Next-Day,25,0.0,1250.2,Delivered
c69fafa1-3186-4d68-b711-82675a729e22,66,Female,Korea,2021-12-20,Bronze,248eebd9-d7f6-4665-b00e-56eede17aeaa,Beauty,Williams-Henry,232.48,3.4,39d91767-b9d4-4210-b613-f714660d7d5b,5,2025-04-18,Credit Card,Standard,5,0.0,1167.4,Delivered
a8478870-2502-4b71-a369-70ac090681be,54,Male,Malta,2023-05-08,Silver,bb37684f-032f-499a-b1af-33256af791ca,Electronics,Vaughan Group,2328.86,3.3,2bcfc992-9f42-47e7-b8a4-927dcd55f926,4,2025-12-22,Debit Card,Next-Day,25,0.0,9340.44,Delivered
cf486e79-6e97-4ed4-8671-13d94e24f0bb,32,Male,Ecuador,2024-12-05,Gold,24c5ff59-61bd-4a5a-b6d6-b0d4da1f2594,Clothing,Mays PLC,163.61,4.9,73b01831-4cb6-48a0-87f5-ac89f11b71d7,2,2025-10-15,Debit Card,Express,15,8.82,313.34,Delivered
c2569340-9a45-4e1f-891f-acbc9d72f644,52,Male,Bangladesh,2021-11-10,Gold,ff2d537c-e098-4c0c-aa27-1f06a1427cd1,Clothing,Flores PLC,128.39,3.1,089b53b3-65c2-4948-aeb3-51789b809ce1,5,2024-12-09,Credit Card,Next-Day,25,12.84,584.55,Delivered
2763950f-9eec-40d7-87d0-610c3212bb24,49,Female,Barbados,2024-04-27,Bronze,3c6b31b3-ce0b-49b8-af46-59bd2e7ff305,Clothing,Moore-Garcia,98.88,3.7,3c94a081-9367-4f30-8e60-cc046a31b6c7,1,2024-12-06,Credit Card,Next-Day,25,0.0,123.88,Delivered
2504ae29-9485-4ca5-bce2-1eed4d3e3f78,25,Male,Guatemala,2022-07-18,Bronze,bc7f4b70-6aa8-4058-9b5d-0daa86cbf90a,Clothing,"Kramer, Christian and Murphy",41.13,4.0,f0f8f97f-dace-48de-997b-ac2fa04d1132,4,2025-01-09,Debit Card,Express,15,0.0,179.52,Delivered
0ccb5a5a-78de-470e-9ae1-a2494f0df419,68,Male,Rwanda,2024-07-30,Platinum,65844d38-078e-4609-9645-554bb5a0c1c1,Sports,Lopez-Taylor,51.01,3.0,d8ffacd5-0e6a-4d6c-b7d7-1a16d9829dfe,2,2025-10-03,Credit Card,Express,15,10.79,106.01,Delivered
26255372-0125-4f74-9af7-fc1ccbc12775,38,Male,Lithuania,2023-05-13,Silver,a8e28a8b-6680-4980-95ac-21ab06923a41,Beauty,Martin-Jones,50.85,4.9,7ea68ca9-6122-4e55-a62a-7cdc9fd01f97,4,2026-01-30,Debit Card,Express,15,0.0,218.4,Delivered
5458b8e4-fd02-4e96-afc7-4d79ff9a33c8,57,Male,Congo,2021-04-30,Bronze,135d0373-d8a3-4fb0-ab20-281f17b21e18,Home,Krause and Sons,171.4,3.1,f355ada0-36e2-4c3b-af97-47ec0eb7c521,3,2025-07-10,Credit Card,Next-Day,25,0.0,539.2,Delivered
a90bd19e-2fd8-48e6-b984-76d84466a624,65,Female,Rwanda,2024-03-25,Gold,0bdf882c-974a-4fb6-9a76-347c531dacfa,Clothing,"Martin, Everett and Miller",74.05,4.7,fd041dcb-28d3-49d7-a4a7-ecfa7939dbf0,3,2025-08-11,Debit Card,Standard,5,14.92,194.01,Delivered
f9a8b161-ee7b-49d4-a3f9-484845674892,55,Female,Kiribati,2022-04-16,Bronze,e9b1ccfc-3f44-49ed-8f72-db50b4635a10,Home,"Barnes, Johnson and Smith",816.05,4.9,4baad0ed-4afe-4b85-afa9-df8dcf7777bc,3,2025-04-28,Credit Card,Express,15,0.0,2463.15,Delivered
d7cc7a6e-d8ce-48c6-9246-c275e4a6cba8,54,Male,United States Minor Outlying Islands,2023-04-17,Gold,33d3f577-6279-40ea-abc5-c440eb771cb4,Sports,"Cook, Stewart and Johnson",65.56,4.6,0587c06a-f6ac-46d0-99f3-495d524a89b5,5,2025-02-12,Credit Card,Next-Day,25,8.45,325.1,Delivered
52a31f7a-7a27-4dd9-9f2b-d0b88c0d08ae,29,Female,Dominican Republic,2022-01-23,Bronze,340b0b41-9964-417f-a705-e35973fe3349,Home,Hill and Sons,117.66,4.4,17ebcc5c-1799-4caa-bad9-a888e313b554,3,2025-06-04,Bank Transfer,Standard,5,0.0,357.98,Delivered
f3348012-a0bd-4a95-92a0-63ddc148801c,25,Female,Vanuatu,2021-12-15,Silver,6c764ead-5c0a-4332-a3fb-f18dc72a05dd,Clothing,"Marks, Sherman and Hughes",100.47,4.8,25cd3058-9420-47be-9767-48545572a524,1,2025-07-11,Credit Card,Next-Day,25,0.0,125.47,Delivered
76a36326-680e-495c-a586-3662e4d0ec5b,20,Male,Papua New Guinea,2023-04-06,Bronze,a9c835e0-ca45-4af6-837f-27c3a2d8fe0b,Beauty,Wheeler LLC,241.14,4.1,7efd592a-c405-4f1c-a3e4-0887f175c8ff,5,2025-05-20,PayPal,Standard,5,0.0,1210.7,Shipped
f7abe10e-a16c-4cbd-86ac-56ebc57c6b3c,68,Male,Mexico,2021-02-10,Bronze,180c126d-321b-470c-aacf-994c4945900d,Home,Espinoza-Rodriguez,813.19,4.0,1e69e33e-78d1-4a1e-af2c-73deaa9d89ac,1,2024-04-05,Debit Card,Next-Day,25,0.0,838.19,Delivered
